target,feature,n,pearson,spearman,abs_spearman,abs_pearson
gpr_std,cov_dim_39,278,0.09904851085187885,0.10371827185800091,0.10371827185800091,0.09904851085187885
gpr_std,cov_dim_43,278,0.09904851085187885,0.10371827185800091,0.10371827185800091,0.09904851085187885
gpr_std,cov_dim_47,278,0.09904851085187885,0.10371827185800091,0.10371827185800091,0.09904851085187885
gpr_std,cov_dim_51,278,0.09904851085187885,0.10371827185800091,0.10371827185800091,0.09904851085187885
gpr_std,cov_dim_59,278,0.09904851085187885,0.10371827185800091,0.10371827185800091,0.09904851085187885
gpr_std,cov_dim_16,278,-0.09290257188385372,-0.10108701483135397,0.10108701483135397,0.09290257188385372
gpr_std,cov_dim_25,278,0.02119207606873813,0.1005793690742075,0.1005793690742075,0.02119207606873813
gpr_std,cov_dim_64,278,0.08759856956740565,0.09323411441387083,0.09323411441387083,0.08759856956740565
gpr_std,cov_dim_54,278,0.08535220739233897,0.09098750924727154,0.09098750924727154,0.08535220739233897
gpr_std,cov_dim_06,278,0.09507552798624667,0.0875305764226123,0.0875305764226123,0.09507552798624667
gpr_std,cov_dim_09,278,-0.07771266269298463,-0.07026056499198421,0.07026056499198421,0.07771266269298463
gpr_std,cov_dim_00,278,0.06575277663997722,0.05579069497054922,0.05579069497054922,0.06575277663997722
gpr_std,cov_dim_63,278,0.06498100327436258,0.05504182658168279,0.05504182658168279,0.06498100327436258
gpr_std,cov_dim_38,278,0.02810097436474717,0.05465673832140981,0.05465673832140981,0.02810097436474717
true_out_degree,out_degree_children,278,1.0,1.0,1.0,1.0
true_out_degree,undirected_degree,278,0.9839681635063536,0.9513686772566641,0.9513686772566641,0.9839681635063536
true_out_degree,child_cov_spread_anisotropy,172,0.5591629485710436,0.9263059653307267,0.9263059653307267,0.5591629485710436
true_out_degree,sibling_count,278,0.8888592332687355,0.7989643136204356,0.7989643136204356,0.8888592332687355
true_out_degree,in_degree_parents,278,0.9267297676202705,0.7896129194284063,0.7896129194284063,0.9267297676202705
true_out_degree,child_cov_dist_std,254,0.4808442686352316,0.7768146347183171,0.7768146347183171,0.4808442686352316
true_out_degree,parent_out_degree_mean,235,0.5728025919533406,0.7100865289774824,0.7100865289774824,0.5728025919533406
true_out_degree,child_out_degree_mean,254,0.40524752074775783,0.6968740546902862,0.6968740546902862,0.40524752074775783
true_out_degree,neighbor_cov_dist_std,278,0.3854675660869997,0.6518323707684174,0.6518323707684174,0.3854675660869997
true_out_degree,descendant_count,278,0.34970179581264565,0.645132366588335,0.645132366588335,0.34970179581264565
true_out_degree,child_cov_dist_max,254,0.4126047607576126,0.5610790773850949,0.5610790773850949,0.4126047607576126
true_out_degree,gpr_residual_true_minus_mean,278,0.7910136477865227,0.5268791044952899,0.5268791044952899,0.7910136477865227
true_out_degree,cov_dim_53,278,0.40912046358453574,0.5160790130284066,0.5160790130284066,0.40912046358453574
true_out_degree,cov_dim_52,278,-0.4037882402271063,-0.5145002370209781,0.5145002370209781,0.4037882402271063
true_out_degree,cov_dim_56,278,-0.4037882402271063,-0.5145002370209781,0.5145002370209781,0.4037882402271063
true_out_degree,cov_dim_69,278,-0.4037882402271063,-0.5145002370209781,0.5145002370209781,0.4037882402271063
true_out_degree,cov_dim_57,278,0.40426713497009636,0.49971965674945534,0.49971965674945534,0.40426713497009636
true_out_degree,cov_dim_28,278,-0.339589585686363,-0.4748546948291644,0.4748546948291644,0.339589585686363
true_out_degree,cov_dim_40,278,-0.339589585686363,-0.4748546948291644,0.4748546948291644,0.339589585686363
true_out_degree,cov_dim_60,278,-0.339589585686363,-0.4748546948291644,0.4748546948291644,0.339589585686363
true_out_degree,cov_dim_65,278,-0.339589585686363,-0.4748546948291644,0.4748546948291644,0.339589585686363
true_out_degree,cov_dim_18,278,-0.33704204943605975,-0.466504600925225,0.466504600925225,0.33704204943605975
true_out_degree,cov_dim_67,278,0.35287300996327986,0.43599603285698796,0.43599603285698796,0.35287300996327986
true_out_degree,child_cov_spread_max_eig,177,-0.3461031440320288,-0.41072187212438155,0.41072187212438155,0.3461031440320288
true_out_degree,cov_dim_70,278,0.3127046548597799,0.38629856616272834,0.38629856616272834,0.3127046548597799
true_out_degree,cov_dim_26,278,0.31734860097979584,0.3655412509043899,0.3655412509043899,0.31734860097979584
true_out_degree,knn10_mean_dist,278,0.21384809723891127,0.35930100051550184,0.35930100051550184,0.21384809723891127
true_out_degree,knn5_mean_dist,278,0.2075678371116003,0.3542900487229027,0.3542900487229027,0.2075678371116003
true_out_degree,cov_dim_61,278,0.27238852243160216,0.3476414907353487,0.3476414907353487,0.27238852243160216
true_out_degree,cov_dim_41,278,0.2201642961346485,0.3449451238138702,0.3449451238138702,0.2201642961346485
true_out_degree,depth,224,0.13486461363592506,0.34291460464570644,0.34291460464570644,0.13486461363592506
true_out_degree,knn5_max_dist,278,0.19694463630812895,0.34056084228124234,0.34056084228124234,0.19694463630812895
true_out_degree,knn25_mean_dist,278,0.17672922321147652,0.31436303487090345,0.31436303487090345,0.17672922321147652
true_out_degree,cov_dim_20,278,0.23914346918118273,0.30559498575345906,0.30559498575345906,0.23914346918118273
true_out_degree,knn10_max_dist,278,0.19046328649476713,0.302131099055681,0.302131099055681,0.19046328649476713
true_out_degree,nn_dist,278,0.16783233265750525,0.2889426543192894,0.2889426543192894,0.16783233265750525
true_out_degree,cov_dim_07,278,0.2734931583428652,0.28500206784027565,0.28500206784027565,0.2734931583428652
true_out_degree,cov_dim_24,278,-0.2290731973111989,-0.2785325019529209,0.2785325019529209,0.2290731973111989
true_out_degree,cov_dim_29,278,0.1456070899634865,0.2686623167642898,0.2686623167642898,0.1456070899634865
true_out_degree,cov_dim_30,278,0.24827911305762973,0.2512979513516763,0.2512979513516763,0.24827911305762973
true_out_degree,is_root,278,-0.20304795802608136,-0.24760020229088403,0.24760020229088403,0.20304795802608136
true_out_degree,child_cov_spread_trace,177,0.15465022026850478,0.23534576456941794,0.23534576456941794,0.15465022026850478
true_out_degree,cov_dim_04,278,-0.16149217923429182,-0.23350601160275772,0.23350601160275772,0.16149217923429182
true_out_degree,cov_dim_11,278,-0.16149217923429182,-0.23350601160275772,0.23350601160275772,0.16149217923429182
true_out_degree,cov_dim_15,278,-0.16149217923429182,-0.23350601160275772,0.23350601160275772,0.16149217923429182
true_out_degree,cov_dim_13,278,0.2124592220760117,0.23286650407787726,0.23286650407787726,0.2124592220760117
true_out_degree,cov_dim_71,278,0.16302386048130582,0.23120044601705364,0.23120044601705364,0.16302386048130582
true_out_degree,cov_dim_42,278,0.18539999179650093,0.18704050388656368,0.18704050388656368,0.18539999179650093
true_out_degree,cov_dim_09,278,-0.19425895259936152,-0.17801134289065643,0.17801134289065643,0.19425895259936152
true_out_degree,cov_dim_17,278,0.13564489509827413,0.17124090807091316,0.17124090807091316,0.13564489509827413
true_out_degree,cov_dim_34,278,0.1607919506338766,0.16883064916906293,0.16883064916906293,0.1607919506338766
true_out_degree,knn25_max_dist,278,0.04373152120035588,0.14859009876254628,0.14859009876254628,0.04373152120035588
true_out_degree,cov_dim_62,278,0.06154906373188799,0.1482191460373775,0.1482191460373775,0.06154906373188799
true_out_degree,cov_dim_10,278,0.1073843561515802,0.1422590594013427,0.1422590594013427,0.1073843561515802
true_out_degree,cov_dim_22,278,0.07029507849493402,0.1404094629465053,0.1404094629465053,0.07029507849493402
true_out_degree,status,278,-0.13725927434222027,-0.1372828761563358,0.1372828761563358,0.13725927434222027
true_out_degree,child_cov_dist_mean,254,0.12982933201236502,0.1263484379824383,0.1263484379824383,0.12982933201236502
true_out_degree,cov_dim_37,278,0.12032007037839239,0.12101963854935381,0.12101963854935381,0.12032007037839239
true_out_degree,parent_cov_dist_mean,235,0.13683170898097138,0.1067535458028128,0.1067535458028128,0.13683170898097138
true_out_degree,cov_dim_14,278,-0.12864496813523213,-0.10064538122633616,0.10064538122633616,0.12864496813523213
true_out_degree,cov_dim_45,278,0.07400586390020465,0.09768604195786887,0.09768604195786887,0.07400586390020465
true_out_degree,cov_dim_19,278,0.07051447086485109,0.09592366287676767,0.09592366287676767,0.07051447086485109
true_out_degree,cov_dim_32,278,-0.07051447086485108,-0.09592366287676767,0.09592366287676767,0.07051447086485108
true_out_degree,cov_dim_36,278,-0.07051447086485108,-0.09592366287676767,0.09592366287676767,0.07051447086485108
true_out_degree,cov_dim_44,278,-0.07051447086485108,-0.09592366287676767,0.09592366287676767,0.07051447086485108
true_out_degree,cov_dim_08,278,-0.07885543574720012,-0.09569047619974806,0.09569047619974806,0.07885543574720012
true_out_degree,cov_dim_63,278,0.10320865780945411,0.09413144565549697,0.09413144565549697,0.10320865780945411
true_out_degree,cov_dim_06,278,0.047876326493298135,0.0935691398890408,0.0935691398890408,0.047876326493298135
true_out_degree,cov_dim_50,278,0.08781173854276166,0.06455222367328911,0.06455222367328911,0.08781173854276166
true_out_degree,cov_dim_00,278,-0.035623633501972854,-0.05807302897294773,0.05807302897294773,0.035623633501972854
true_out_degree,cov_dim_16,278,-0.04513291222400217,-0.0409430404226082,0.0409430404226082,0.04513291222400217
true_out_degree,cov_dim_38,278,-0.0839457664540277,-0.036013440467949326,0.036013440467949326,0.0839457664540277
true_out_degree,cov_dim_21,278,-0.006494126879973328,0.03549201034343222,0.03549201034343222,0.006494126879973328
true_out_degree,cov_dim_33,278,0.011073086530503259,0.034051603972883156,0.034051603972883156,0.011073086530503259
true_out_degree,cov_dim_02,278,0.01677091529312691,0.031103213365480914,0.031103213365480914,0.01677091529312691
true_out_degree,cov_dim_25,278,-0.03763957287436989,-0.030967529980252068,0.030967529980252068,0.03763957287436989
true_out_degree,cov_dim_58,278,-0.01256631830625183,0.029631425868671984,0.029631425868671984,0.01256631830625183
true_out_degree,cov_dim_48,278,0.011267016112414771,-0.029189258893053727,0.029189258893053727,0.011267016112414771
true_out_degree,cov_dim_64,278,-0.00785717523968749,0.028846733346039398,0.028846733346039398,0.00785717523968749
true_out_degree,neighbor_cov_dist_mean,278,0.08563111134859738,0.026396488963661695,0.026396488963661695,0.08563111134859738
true_out_degree,cov_dim_54,278,-0.026368147414544352,-0.012145992987806062,0.012145992987806062,0.026368147414544352
true_out_degree,cov_dim_39,278,-0.02636814741454435,-0.012145992987806062,0.012145992987806062,0.02636814741454435
true_out_degree,cov_dim_43,278,-0.02636814741454435,-0.012145992987806062,0.012145992987806062,0.02636814741454435
true_out_degree,cov_dim_47,278,-0.02636814741454435,-0.012145992987806062,0.012145992987806062,0.02636814741454435
true_out_degree,cov_dim_51,278,-0.02636814741454435,-0.012145992987806062,0.012145992987806062,0.02636814741454435
true_out_degree,cov_dim_59,278,-0.02636814741454435,-0.012145992987806062,0.012145992987806062,0.02636814741454435
true_out_degree,cov_dim_49,278,-0.041432468807301455,0.006560499805625971,0.006560499805625971,0.041432468807301455
true_out_degree,cov_dim_66,278,-0.03906054202176292,0.002509662653682388,0.002509662653682388,0.03906054202176292
true_out_degree,cov_dim_03,278,0.0010198514271379043,-0.001709844463958446,0.001709844463958446,0.0010198514271379043
